There are 32 threads
Mertens at 94596000000000: -1490042
Mertens at 94597000000000: -1501164
Mertens at 94598000000000: -1509424
Mertens at 94599000000000: -1493201
Mertens at 94600000000000: -1492587
Mertens at 94601000000000: -1497751
Mertens at 94602000000000: -1521062
Mertens at 94603000000000: -1505539
Mertens at 94604000000000: -1548728
Mertens at 94605000000000: -1582590
Mertens at 94606000000000: -1600686
Mertens at 94607000000000: -1576453
Mertens at 94608000000000: -1560732
Mertens at 94609000000000: -1631207
Mertens at 94610000000000: -1628984
Mertens at 94611000000000: -1626324
Mertens at 94612000000000: -1612995
Mertens at 94613000000000: -1590958
Mertens at 94614000000000: -1587707
Mertens at 94615000000000: -1606557
Mertens at 94616000000000: -1592006
Mertens at 94617000000000: -1572447
Mertens at 94618000000000: -1570527
Mertens at 94619000000000: -1542443
Mertens at 94620000000000: -1532619
Mertens at 94621000000000: -1541105
Mertens at 94622000000000: -1514852
Mertens at 94623000000000: -1552688
Mertens at 94624000000000: -1539045
Mertens at 94625000000000: -1517555
Mertens at 94626000000000: -1544291
Mertens at 94627000000000: -1551680
Mertens at 94628000000000: -1519583
Mertens at 94629000000000: -1514184
Mertens at 94630000000000: -1531424
Mertens at 94631000000000: -1523799
Mertens at 94632000000000: -1535499
Mertens at 94633000000000: -1534174
Mertens at 94634000000000: -1546565
Mertens at 94635000000000: -1521628
Mertens at 94636000000000: -1506837
Mertens at 94637000000000: -1502530
Mertens at 94638000000000: -1478932
Mertens at 94639000000000: -1470697
Mertens at 94640000000000: -1460272
Mertens at 94641000000000: -1438507
Mertens at 94642000000000: -1475146
Mertens at 94643000000000: -1497061
Mertens at 94644000000000: -1472683
Mertens at 94645000000000: -1442016
Mertens at 94646000000000: -1515267
Mertens at 94647000000000: -1527662
Mertens at 94648000000000: -1559065
Mertens at 94649000000000: -1544065
Mertens at 94650000000000: -1523417
Mertens at 94651000000000: -1508951
Mertens at 94652000000000: -1522376
Mertens at 94653000000000: -1543314
Mertens at 94654000000000: -1524757
Mertens at 94655000000000: -1556994
Mertens at 94656000000000: -1564300
Mertens at 94657000000000: -1538477
Mertens at 94658000000000: -1520647
Mertens at 94659000000000: -1530874
Mertens at 94660000000000: -1559458
Mertens at 94661000000000: -1577837
Mertens at 94662000000000: -1606539
Mertens at 94663000000000: -1605156
Mertens at 94664000000000: -1597136
Mertens at 94665000000000: -1619959
Mertens at 94666000000000: -1601274
Mertens at 94667000000000: -1533244
Mertens at 94668000000000: -1531194
Mertens at 94669000000000: -1512974
Mertens at 94670000000000: -1499348
Mertens at 94671000000000: -1527272
Mertens at 94672000000000: -1509386
Mertens at 94673000000000: -1509587
Mertens at 94674000000000: -1508511
Mertens at 94675000000000: -1509934
Mertens at 94676000000000: -1490895
Mertens at 94677000000000: -1481656
Mertens at 94678000000000: -1449625
Mertens at 94679000000000: -1391970
Mertens at 94680000000000: -1432966
Mertens at 94681000000000: -1462337
Mertens at 94682000000000: -1462253
Mertens at 94683000000000: -1484262
Mertens at 94684000000000: -1499727
Mertens at 94685000000000: -1509072
Mertens at 94686000000000: -1501791
Mertens at 94687000000000: -1463954
Mertens at 94688000000000: -1458018
Mertens at 94689000000000: -1467568
Mertens at 94690000000000: -1464631
Mertens at 94691000000000: -1459337
Mertens at 94692000000000: -1448713
Mertens at 94693000000000: -1491820
Mertens at 94694000000000: -1510980
Mertens at 94695000000000: -1509752
Mertens at 94696000000000: -1539224
Mertens at 94697000000000: -1489838
Mertens at 94698000000000: -1522829
Mertens at 94699000000000: -1471504
Mertens at 94700000000000: -1450070
Mertens at 94701000000000: -1460071
Mertens at 94702000000000: -1456987
Mertens at 94703000000000: -1488177
Mertens at 94704000000000: -1504824
Mertens at 94705000000000: -1466968
Mertens at 94706000000000: -1427802
Mertens at 94707000000000: -1388516
Mertens at 94708000000000: -1374261
Mertens at 94709000000000: -1373851
Mertens at 94710000000000: -1364244
Mertens at 94711000000000: -1372816
Mertens at 94712000000000: -1361853
Mertens at 94713000000000: -1306284
Mertens at 94714000000000: -1345304
Mertens at 94715000000000: -1364215
Mertens at 94716000000000: -1336695
Mertens at 94717000000000: -1355359
Mertens at 94718000000000: -1338071
Mertens at 94719000000000: -1324145
Mertens at 94720000000000: -1298499
Mertens at 94721000000000: -1299941
Mertens at 94722000000000: -1300361
Mertens at 94723000000000: -1292602
Mertens at 94724000000000: -1254355
Mertens at 94725000000000: -1260377
Mertens at 94726000000000: -1250907
Mertens at 94727000000000: -1285483
Mertens at 94728000000000: -1272680
Mertens at 94729000000000: -1330619
Mertens at 94730000000000: -1338480
Mertens at 94731000000000: -1372215
Mertens at 94732000000000: -1369600
Mertens at 94733000000000: -1325078
Mertens at 94734000000000: -1325293
Mertens at 94735000000000: -1318524
Mertens at 94736000000000: -1266972
Mertens at 94737000000000: -1252213
Mertens at 94738000000000: -1235176
Mertens at 94739000000000: -1212648
Mertens at 94740000000000: -1217548
Mertens at 94741000000000: -1253774
Mertens at 94742000000000: -1265320
Mertens at 94743000000000: -1279821
Mertens at 94744000000000: -1280698
Mertens at 94745000000000: -1290849
Mertens at 94746000000000: -1304379
Mertens at 94747000000000: -1243648
Mertens at 94748000000000: -1227049
Mertens at 94749000000000: -1202566
Mertens at 94750000000000: -1186549
Mertens at 94751000000000: -1196188
Mertens at 94752000000000: -1194700
Mertens at 94753000000000: -1158017
Mertens at 94754000000000: -1168059
Mertens at 94755000000000: -1123543
Mertens at 94756000000000: -1139982
Mertens at 94757000000000: -1135731
Mertens at 94758000000000: -1124549
Mertens at 94759000000000: -1119530
Mertens at 94760000000000: -1114628
Mertens at 94761000000000: -1116080
Mertens at 94762000000000: -1143278
Mertens at 94763000000000: -1138593
Mertens at 94764000000000: -1115680
Mertens at 94765000000000: -1110736
Mertens at 94766000000000: -1127410
Mertens at 94767000000000: -1110076
Mertens at 94768000000000: -1084076
Mertens at 94769000000000: -1049316
Mertens at 94770000000000: -1061713
Mertens at 94771000000000: -1047788
Mertens at 94772000000000: -1074759
Mertens at 94773000000000: -1053295
Mertens at 94774000000000: -1030991
Mertens at 94775000000000: -1015960
Mertens at 94776000000000: -989427
Mertens at 94777000000000: -963932
Mertens at 94778000000000: -1004450
Mertens at 94779000000000: -956713
Mertens at 94780000000000: -919125
Mertens at 94781000000000: -942791
Mertens at 94782000000000: -952123
Mertens at 94783000000000: -938896
Mertens at 94784000000000: -966109
Mertens at 94785000000000: -969799
Mertens at 94786000000000: -945261
Mertens at 94787000000000: -936959
Mertens at 94788000000000: -935953
Mertens at 94789000000000: -887119
Mertens at 94790000000000: -840920
Mertens at 94791000000000: -826811
Mertens at 94792000000000: -821644
Mertens at 94793000000000: -833025
Mertens at 94794000000000: -829350
Mertens at 94795000000000: -797087
Mertens at 94796000000000: -766402
Mertens at 94797000000000: -734792
Mertens at 94798000000000: -735036
Mertens at 94799000000000: -694491
Mertens at 94800000000000: -649796
Mertens at 94801000000000: -648151
Mertens at 94802000000000: -649648
Mertens at 94803000000000: -653740
Mertens at 94804000000000: -631711
Mertens at 94805000000000: -679128
Mertens at 94806000000000: -653859
Mertens at 94807000000000: -651187
Mertens at 94808000000000: -675088
Mertens at 94809000000000: -696666
Mertens at 94810000000000: -682025
Mertens at 94811000000000: -683788
Mertens at 94812000000000: -666949
Mertens at 94813000000000: -674024
Mertens at 94814000000000: -677876
Mertens at 94815000000000: -675180
Mertens at 94816000000000: -651544
Mertens at 94817000000000: -647485
Mertens at 94818000000000: -648467
Mertens at 94819000000000: -656853
Mertens at 94820000000000: -657358
Mertens at 94821000000000: -613354
Mertens at 94822000000000: -633359
Mertens at 94823000000000: -675913
Mertens at 94824000000000: -594500
Mertens at 94825000000000: -584145
Mertens at 94826000000000: -569015
Mertens at 94827000000000: -580066
Mertens at 94828000000000: -543192
Mertens at 94829000000000: -545845
Mertens at 94830000000000: -570057
Mertens at 94831000000000: -547341
Mertens at 94832000000000: -585165
Mertens at 94833000000000: -619819
Mertens at 94834000000000: -631473
Mertens at 94835000000000: -624117
Mertens at 94836000000000: -631403
Mertens at 94837000000000: -639798
Mertens at 94838000000000: -616435
Mertens at 94839000000000: -679195
Mertens at 94840000000000: -679855
Mertens at 94841000000000: -658326
Mertens at 94842000000000: -652195
Mertens at 94843000000000: -667181
Mertens at 94844000000000: -702456
Mertens at 94845000000000: -686366
Mertens at 94846000000000: -700970
Mertens at 94847000000000: -667006
Mertens at 94848000000000: -641117
Mertens at 94849000000000: -673156
Mertens at 94850000000000: -666439
Mertens at 94851000000000: -706328
Mertens at 94852000000000: -729515
Mertens at 94853000000000: -742312
Mertens at 94854000000000: -736651
Mertens at 94855000000000: -737508
Mertens at 94856000000000: -739957
Mertens at 94857000000000: -713051
Mertens at 94858000000000: -734346
Mertens at 94859000000000: -735220
Mertens at 94860000000000: -762216
Mertens at 94861000000000: -828762
Mertens at 94862000000000: -835755
Mertens at 94863000000000: -809477
Mertens at 94864000000000: -802204
Mertens at 94865000000000: -833654
Mertens at 94866000000000: -820146
Mertens at 94867000000000: -799823
Mertens at 94868000000000: -789352
Mertens at 94869000000000: -811962
Mertens at 94870000000000: -791746
Mertens at 94871000000000: -787228
Mertens at 94872000000000: -792219
Mertens at 94873000000000: -795325
Mertens at 94874000000000: -818373
Mertens at 94875000000000: -798964
Mertens at 94876000000000: -789236
Mertens at 94877000000000: -783082
Mertens at 94878000000000: -766353
Mertens at 94879000000000: -748266
Mertens at 94880000000000: -749755
Mertens at 94881000000000: -762305
Mertens at 94882000000000: -748100
Mertens at 94883000000000: -743314
Mertens at 94884000000000: -741580
Mertens at 94885000000000: -783221
Mertens at 94886000000000: -746668
Mertens at 94887000000000: -732905
Mertens at 94888000000000: -710985
Mertens at 94889000000000: -686549
Mertens at 94890000000000: -697899
Mertens at 94891000000000: -718203
Mertens at 94892000000000: -674696
Mertens at 94893000000000: -695521
Mertens at 94894000000000: -674611
Mertens at 94895000000000: -653681
Mertens at 94896000000000: -629863
Mertens at 94897000000000: -612123
Mertens at 94898000000000: -623712
Mertens at 94899000000000: -605986
Mertens at 94900000000000: -559651
Mertens at 94901000000000: -543811
Mertens at 94902000000000: -520356
Mertens at 94903000000000: -515461
Mertens at 94904000000000: -477500
Mertens at 94905000000000: -504294
Mertens at 94906000000000: -492374
Mertens at 94907000000000: -500267
Mertens at 94908000000000: -490734
Mertens at 94909000000000: -491446
Mertens at 94910000000000: -462082
Mertens at 94911000000000: -470679
Mertens at 94912000000000: -473914
Mertens at 94913000000000: -465699
Mertens at 94914000000000: -456357
Mertens at 94915000000000: -468895
Mertens at 94916000000000: -441912
Mertens at 94917000000000: -455796
Mertens at 94918000000000: -423016
Mertens at 94919000000000: -427713
Mertens at 94920000000000: -452647
Mertens at 94921000000000: -504839
Mertens at 94922000000000: -506785
Mertens at 94923000000000: -512549
Mertens at 94924000000000: -509085
Mertens at 94925000000000: -534044
Mertens at 94926000000000: -528848
Mertens at 94927000000000: -531174
Mertens at 94928000000000: -509809
Mertens at 94929000000000: -501976
Mertens at 94930000000000: -534798
Mertens at 94931000000000: -539603
Mertens at 94932000000000: -546775
Mertens at 94933000000000: -545224
Mertens at 94934000000000: -549401
Mertens at 94935000000000: -551808
Mertens at 94936000000000: -560838
Mertens at 94937000000000: -527776
Mertens at 94938000000000: -492156
Mertens at 94939000000000: -495295
Mertens at 94940000000000: -515802
Mertens at 94941000000000: -521284
Mertens at 94942000000000: -514297
Mertens at 94943000000000: -479749
Mertens at 94944000000000: -526713
Mertens at 94945000000000: -496250
Mertens at 94946000000000: -481611
Mertens at 94947000000000: -513314
Mertens at 94948000000000: -522498
Mertens at 94949000000000: -522424
Mertens at 94950000000000: -532499
Mertens at 94951000000000: -544438
Mertens at 94952000000000: -537144
Mertens at 94953000000000: -524544
Mertens at 94954000000000: -506754
Mertens at 94955000000000: -498347
Mertens at 94956000000000: -494831
Mertens at 94957000000000: -507962
Mertens at 94958000000000: -497449
Mertens at 94959000000000: -479400
Mertens at 94960000000000: -466727
Mertens at 94961000000000: -423528
Mertens at 94962000000000: -438950
Mertens at 94963000000000: -424789
Mertens at 94964000000000: -420205
Mertens at 94965000000000: -384543
Mertens at 94966000000000: -369276
Mertens at 94967000000000: -329699
Mertens at 94968000000000: -337039
Mertens at 94969000000000: -308796
Mertens at 94970000000000: -345596
Mertens at 94971000000000: -337745
Mertens at 94972000000000: -345788
Mertens at 94973000000000: -321256
Mertens at 94974000000000: -313028
Mertens at 94975000000000: -323132
Mertens at 94976000000000: -284128
Mertens at 94977000000000: -319226
Mertens at 94978000000000: -372009
Mertens at 94979000000000: -365617
Mertens at 94980000000000: -338001
Mertens at 94981000000000: -359327
Mertens at 94982000000000: -365625
Mertens at 94983000000000: -298205
Mertens at 94984000000000: -254759
Mertens at 94985000000000: -288625
Mertens at 94986000000000: -295615
Mertens at 94987000000000: -310219
Mertens at 94988000000000: -333132
Mertens at 94989000000000: -314552
Mertens at 94990000000000: -308674
Mertens at 94991000000000: -261612
Mertens at 94992000000000: -197057
Mertens at 94993000000000: -217615
Mertens at 94994000000000: -207283
Mertens at 94995000000000: -249064
Mertens at 94996000000000: -262919
Mertens at 94997000000000: -277425
Mertens at 94998000000000: -286676
Mertens at 94999000000000: -291033
Mertens at 95000000000000: -298556
Mertens at 95001000000000: -280456
Mertens at 95002000000000: -238429
Mertens at 95003000000000: -250518
Mertens at 95004000000000: -264398
Mertens at 95005000000000: -252318
Mertens at 95006000000000: -260647
Mertens at 95007000000000: -252697
Mertens at 95008000000000: -243998
Mertens at 95009000000000: -234333
Mertens at 95010000000000: -218324
Mertens at 95011000000000: -242164
Mertens at 95012000000000: -223159
Mertens at 95013000000000: -201554
Mertens at 95014000000000: -167548
Mertens at 95015000000000: -161492
Mertens at 95016000000000: -169229
Mertens at 95017000000000: -179083
Mertens at 95018000000000: -151141
Mertens at 95019000000000: -176815
Mertens at 95020000000000: -205800
Mertens at 95021000000000: -151347
Mertens at 95022000000000: -154278
Mertens at 95023000000000: -157169
Mertens at 95024000000000: -171101
Mertens at 95025000000000: -170138
Mertens at 95026000000000: -130310
Mertens at 95027000000000: -119609
Mertens at 95028000000000: -132360
Mertens at 95029000000000: -101633
Mertens at 95030000000000: -118977
